,0
161,0.41778186
162,0.38918054
163,0.26201293
164,0.1970369
165,0.23021469
166,0.20196006
167,0.1970369
168,0.18306477
169,0.20777285
170,0.1970369
171,0.24800617
172,0.23021469
173,0.20469186
174,0.20831707
175,0.25076967
176,0.21717747
177,0.28858855
178,0.26187104
179,0.17986526
180,0.30466446
181,0.34811103
182,0.3476175
183,0.3613185
184,0.40205756
185,0.3483692
186,0.30368906
187,0.40401036
188,0.3613185
189,0.41093814
190,0.17862265
191,0.3553875
192,0.31726965
193,0.35673597
194,0.3476175
195,0.3375189
196,0.31683186
197,0.24807896
198,0.2234173
199,0.23876463
200,0.23114061
201,0.2150103
202,0.23876463
203,0.24807896
204,0.23876463
205,0.22853275
206,0.21149297
207,0.26940644
208,0.23854688
209,0.25401714
210,0.24500386
211,0.21326494
212,0.20324436
213,0.26940644
214,0.3113661
215,0.32644972
216,0.32644972
217,0.29028708
218,0.2670788
219,0.23035389
220,0.26145393
221,0.26626506
222,0.24508756
223,0.2597597
224,0.20947616
225,0.2581255
226,0.26145393
227,0.30952117
228,0.30952117
229,0.25864983
230,0.32997215
231,0.315136
232,0.33972225
233,0.3298754
234,0.33972225
235,0.17862265
236,0.28618968
237,0.39783674
238,0.34155962
239,0.29689658
240,0.3543173
241,0.2610543
242,0.32409775
243,0.32413456
244,0.2610543
245,0.3298754
246,0.15420888
247,0.32003397
248,0.30494025
249,0.2562759
250,0.25480625
251,0.28922215
252,0.27696794
253,0.2562759
254,0.25605172
255,0.30494025
256,0.36595026
257,0.2459102
258,0.32210055
259,0.30848348
260,0.27376285
261,0.28586373
262,0.25605172
263,0.3061304
264,0.3964103
265,0.23477115
266,0.31144533
267,0.2433795
268,0.17786583
269,0.35311562
270,0.23477115
271,0.41286516
272,0.35311562
273,0.26756358
274,0.23477115
275,0.33282325
276,0.3194922
277,0.35311562
278,0.3449346
279,0.20324436
280,0.26756358
281,0.31612375
282,0.3208867
283,0.32962894
284,0.30472177
285,0.31612375
286,0.40601674
287,0.34104428
288,0.32962894
289,0.31122422
