,0
353,0.24231566
354,0.20454577
355,0.23595656
356,0.24309552
357,0.2062507
358,0.2790782
359,0.24766825
360,0.25321418
361,0.23595656
362,0.2723215
363,0.19415067
364,0.27814662
365,0.25969976
366,0.24345694
367,0.24508949
368,0.19586849
369,0.16472332
370,0.23090923
371,0.23854892
372,0.21284172
373,0.272576
374,0.24508949
375,0.24042273
376,0.2717746
377,0.19586849
378,0.2323827
379,0.2596412
380,0.17129736
381,0.23090923
382,0.2530773
383,0.30295253
384,0.2448119
385,0.19071221
386,0.26357263
387,0.24624869
388,0.18645193
389,0.24624869
390,0.19071221
391,0.21200879
392,0.2737952
393,0.28998286
394,0.25063366
395,0.26989272
396,0.20781977
397,0.2100466
398,0.26624787
399,0.25151455
400,0.24737026
401,0.22530282
402,0.14572658
403,0.2435093
404,0.18466347
405,0.23437275
406,0.24737026
407,0.28905222
408,0.25298414
409,0.18307173
410,0.21857385
411,0.25298414
412,0.19661835
413,0.15360449
414,0.19646393
415,0.19646393
416,0.31015098
417,0.2552779
418,0.27031156
419,0.1843672
420,0.2552779
421,0.24305725
422,0.21941808
423,0.20118114
424,0.1715667
425,0.20726027
426,0.24305725
427,0.2778179
428,0.15982784
429,0.28701958
430,0.24449667
431,0.20661181
432,0.2756924
433,0.25411996
434,0.24868864
435,0.15033282
436,0.25411996
437,0.32002878
438,0.34084272
439,0.25544623
440,0.31167617
441,0.30122226
442,0.29697952
443,0.2642461
444,0.2794667
445,0.25411996
446,0.25298807
447,0.18706973
448,0.31167617
449,0.2794667
450,0.34132645
451,0.2708873
452,0.27271175
453,0.3601942
454,0.24525745
455,0.30740324
456,0.31686696
457,0.30564377
458,0.20537971
459,0.30740324
460,0.32086515
461,0.26623076
462,0.31686696
463,0.34132645
464,0.2768607
465,0.2708873
466,0.13117594
467,0.12650698
468,0.16151586
469,0.32661483
470,0.1714007
471,0.14068435
472,0.14068435
473,0.15403849
474,0.15403849
475,0.15722127
476,0.15527934
477,0.14137623
478,0.14068435
479,0.1714007
480,0.3447265
481,0.14399476
482,0.14476928
483,0.2082707
484,0.33349288
485,0.22160257
486,0.24038516
487,0.29181919
488,0.23339295
489,0.28606188
490,0.23618717
491,0.48592916
492,0.29181919
493,0.24620688
494,0.28331825
495,0.2680124
496,0.31466457
497,0.2680124
498,0.33349288
499,0.2682683
500,0.4306305
501,0.38481864
502,0.42011768
503,0.2703612
504,0.27960414
505,0.3172833
506,0.2703612
507,0.3172833
508,0.28227225
509,0.38481864
510,0.29053432
511,0.27226114
512,0.27226114
513,0.3800063
514,0.4306305
515,0.27198753
516,0.3186562
517,0.25127313
518,0.26622036
519,0.32257035
520,0.3369541
521,0.3669085
522,0.3669085
523,0.3292998
524,0.3218194
525,0.31101578
526,0.30196667
527,0.31049353
528,0.23924455
529,0.29029703
530,0.34523112
531,0.32815135
532,0.22907555
533,0.1703513
534,0.19918005
535,0.27503514
536,0.2902793
537,0.2304927
538,0.23206906
539,0.18461321
540,0.22127758
541,0.1833754
542,0.21518043
543,0.19420782
544,0.28992742
545,0.18461321
546,0.30084512
547,0.1833754
548,0.23206906
549,0.32089165
550,0.29351118
551,0.29351118
552,0.21631472
553,0.28955013
554,0.29893604
555,0.25362593
556,0.26006034
557,0.30421275
558,0.3468907
559,0.21498677
560,0.231514
561,0.21498677
562,0.20558585
563,0.32089165
564,0.24506727
565,0.3233332
566,0.32253608
567,0.26969954
568,0.26959118
569,0.40072155
570,0.2829194
571,0.2826881
572,0.3181936
573,0.3181936
574,0.31513754
575,0.2829194
576,0.23402724
577,0.27094698
578,0.21056795
579,0.32253608
580,0.5590012
581,0.3181936
582,0.27094698
583,0.24060595
584,0.20313697
585,0.26633495
586,0.18265031
587,0.22983913
588,0.20417944
589,0.24060595
590,0.19529706
591,0.2241322
592,0.21066259
593,0.24798396
594,0.25451466
595,0.23424761
596,0.2414732
597,0.2414732
598,0.24798396
599,0.3042755
600,0.32971287
601,0.29503742
602,0.3436633
603,0.24406433
604,0.23002511
605,0.28454593
606,0.29503742
607,0.3366174
608,0.29046795
609,0.33552465
610,0.35335007
611,0.35335007
612,0.3042755
613,0.17122048
614,0.3046528
615,0.32971287
616,0.3449851
617,0.38587323
618,0.34875855
619,0.30452347
620,0.2416717
621,0.31544498
622,0.38587323
623,0.3726349
624,0.31534576
625,0.38587323
626,0.31518865
627,0.3449851
628,0.30953485
629,0.26606944
630,0.3449851
631,0.35947374
632,0.33441117
633,0.29050115
634,0.30001554
635,0.2413446
636,0.30001554
637,0.31066743
638,0.33827782
639,0.29841703
640,0.28660586
641,0.26106283
642,0.366029
643,0.366029
644,0.2704063
645,0.3270092
646,0.54984975
647,0.23415215
648,0.29403564
649,0.33425516
650,0.2690142
651,0.32756904
652,0.33653504
653,0.3491026
654,0.28220928
655,0.3491026
656,0.3491026
657,0.5965209
658,0.33106238
659,0.33616224
660,0.338465
661,0.3385349
662,0.2960486
663,0.33425516
664,0.3424953
665,0.37939146
666,0.3580037
667,0.36689907
668,0.4146013
669,0.5313125
670,0.2532066
671,0.39808792
672,0.39808792
673,0.33344728
674,0.34317318
675,0.33572924
676,0.36049572
677,0.23027287
678,0.36049572
679,0.38402793
680,0.56168586
681,0.37939146
682,0.36689907
683,0.24286295
684,0.33816558
685,0.24286295
686,0.37646988
687,0.2807539
688,0.33816558
689,0.36522406
690,0.344529
691,0.47811565
692,0.35753298
693,0.25255933
694,0.3357089
695,0.35406244
696,0.37646988
697,0.3357089
698,0.25056258
699,0.23370463
700,0.20521629
701,0.24519458
702,0.43765584
703,0.2743308
704,0.20015003
705,0.2270141
706,0.23060134
707,0.21732628
708,0.22547482
709,0.20015003
